Gene ID,Gene Name,SRR975564,SRR975565,SRR975566,SRR975569,SRR975570,SRR975571,SRR975597,SRR975598,SRR975599
ENSG00000265113,AC026474.1,0,0,0,0,1,1,0,0,0
ENSG00000265114,,0,0,0,0,0,0,0,0,0
ENSG00000265115,AC011824.1,0,0,0,0,0,0,0,0,0
ENSG00000265116,,0,0,0,0,0,0,0,0,0
ENSG00000265118,AC134669.1,2,2,1,3,1,4,1,0,1
ENSG00000265119,,0,0,0,0,0,0,0,0,0
ENSG00000265121,AC068594.2,0,0,0,0,0,0,0,0,0
ENSG00000265123,RN7SL200P,0,0,0,0,0,0,0,1,0
ENSG00000265125,AC011824.2,0,0,0,0,0,0,0,0,0
ENSG00000265126,AC004448.3,0,0,0,0,0,0,0,0,0
ENSG00000265127,,0,0,0,0,0,0,0,0,0
ENSG00000265128,AC016866.2,0,0,0,0,0,0,0,0,0
ENSG00000265129,,0,0,0,0,0,0,0,0,0
ENSG00000265132,,0,0,0,0,0,0,0,0,0
ENSG00000265134,MIR3190,0,0,0,0,0,0,0,0,0
ENSG00000265135,MIR5687,0,0,0,0,0,0,0,0,0
ENSG00000265136,AC124283.4,0,1,1,3,1,3,2,1,3
ENSG00000265137,MIR3192,0,0,0,0,1,3,0,0,0
ENSG00000265138,,0,0,0,0,0,0,0,0,0
ENSG00000265139,AC005899.3,0,0,0,0,0,0,0,0,0
ENSG00000265140,MIR4301,0,0,0,0,0,0,0,0,0
ENSG00000265141,RN7SL451P,0,0,0,0,0,0,0,0,0
ENSG00000265142,MIR133A1HG,0,0,0,1,2,1,0,1,0
ENSG00000265144,MIR548AM,0,0,0,0,1,0,0,0,0
ENSG00000265145,SNORD53,0,0,0,2,0,0,0,0,0
ENSG00000265148,TSPOAP1-AS1,65,34,25,26,9,26,53,39,50
ENSG00000265151,,0,0,0,0,0,0,0,0,0
ENSG00000265152,,0,0,0,0,0,0,0,0,0
ENSG00000265154,MIR151B,0,0,0,0,0,0,0,0,0
ENSG00000265155,,0,0,0,0,0,0,0,0,0
ENSG00000265156,,0,0,0,0,0,0,0,0,0
ENSG00000265158,LRRC37A7P,4,0,2,4,2,2,12,3,1
ENSG00000265159,,0,0,0,0,0,0,0,0,0
ENSG00000265160,MIR5003,0,0,0,0,0,0,1,1,0
ENSG00000265163,CDRT8,0,0,0,0,0,0,0,0,0
ENSG00000265164,MIR2681,0,0,0,0,0,0,0,0,0
ENSG00000265165,MIR4307,0,0,0,0,0,0,0,0,0
ENSG00000265166,,0,0,0,0,0,0,0,0,0
ENSG00000265167,,0,0,0,0,0,0,0,0,0
ENSG00000265168,AC005726.4,0,0,0,0,0,1,0,0,0
ENSG00000265169,,0,0,0,0,0,0,0,0,0
ENSG00000265170,RN7SL667P,0,0,0,0,0,0,0,0,0
ENSG00000265172,MIR4262,0,0,0,0,0,0,0,0,0
ENSG00000265174,AP005202.1,0,0,0,0,0,0,0,0,0
ENSG00000265175,,0,0,0,0,0,0,0,0,0
ENSG00000265176,MIR3202-1,0,0,0,0,0,0,0,0,0
ENSG00000265178,MIR4728,0,0,0,0,0,2,2,0,0
ENSG00000265179,AP000894.2,1,4,2,29,3,8,0,0,1
ENSG00000265180,MIR4790,0,0,0,0,0,0,0,0,0
ENSG00000265181,MIR4674,0,0,0,0,0,0,0,0,0
ENSG00000265182,SRP72P1,0,0,0,0,0,0,0,0,0
ENSG00000265185,SNORD3B-1,8,2,3,2,0,4,6,2,0
ENSG00000265186,,0,0,0,0,0,0,0,0,0
ENSG00000265188,AP001496.3,0,0,0,0,0,0,0,0,0
ENSG00000265190,ANXA8,0,0,0,0,0,0,0,4,0
ENSG00000265193,MIR3923,0,0,0,0,0,0,0,0,0
ENSG00000265194,AL359922.2,4,2,6,6,0,8,14,6,3
ENSG00000265195,MIR4312,0,1,0,0,0,1,0,0,0
ENSG00000265199,,0,0,0,0,0,0,0,0,0
ENSG00000265200,,0,0,0,0,0,0,0,0,0
ENSG00000265201,MIR4677,0,0,1,0,0,0,0,1,1
ENSG00000265203,RBP3,9,0,0,1,0,1,1,0,0
ENSG00000265204,AC090772.2,0,0,0,0,1,0,0,0,0
ENSG00000265205,AC010761.3,1,1,4,6,0,15,6,0,4
ENSG00000265206,AC004687.1,33,16,28,71,29,145,32,33,320
ENSG00000265207,,0,0,0,0,0,0,0,0,0
ENSG00000265208,,0,0,0,0,0,0,0,0,0
ENSG00000265209,,0,0,0,0,0,0,0,0,0
ENSG00000265210,MIR4486,0,0,0,0,0,0,0,0,0
ENSG00000265211,,0,0,0,0,0,0,0,0,0
ENSG00000265212,,0,2,1,0,0,0,0,0,0
ENSG00000265213,MIR3684,0,0,0,0,0,0,0,0,0
ENSG00000265214,MIR4283-2,0,0,0,0,0,0,0,0,0
ENSG00000265215,MIR4269,0,1,1,0,0,0,0,0,0
ENSG00000265216,,0,1,0,0,0,2,0,0,0
ENSG00000265217,AC090358.1,0,0,0,1,0,0,0,0,0
ENSG00000265218,AC103810.2,0,4,0,1,0,1,0,0,0
ENSG00000265222,AC079336.2,1,0,3,7,4,10,2,4,0
ENSG00000265223,,0,0,0,0,0,0,0,0,0
ENSG00000265224,,0,0,0,0,0,0,0,0,0
ENSG00000265225,,0,0,0,0,0,0,0,0,0
ENSG00000265226,MIR548AI,0,0,0,0,0,0,0,0,0
ENSG00000265227,MIR4699,0,0,0,0,0,0,0,0,0
ENSG00000265233,ABBA01006766.1,0,0,0,0,0,0,0,0,0
ENSG00000265236,SNORD84,0,0,0,0,0,0,0,0,0
ENSG00000265237,MIR3142,0,0,0,0,0,0,0,0,0
ENSG00000265238,,0,0,0,0,0,0,0,0,0
ENSG00000265239,,0,0,0,0,0,0,0,0,0
ENSG00000265240,AC114689.2,0,0,0,0,0,0,0,0,0
ENSG00000265241,RBM8A,2192,2680,930,2404,797,2378,1433,2372,852
ENSG00000265243,IGLJCOR18,0,0,0,0,0,0,0,0,0
ENSG00000265244,,0,0,0,0,0,0,0,0,0
ENSG00000265245,,0,0,0,0,0,0,0,0,0
ENSG00000265246,AC129926.1,0,0,0,0,0,0,0,5,1
ENSG00000265247,MIR4472-1,0,0,0,0,0,0,0,0,0
ENSG00000265248,,0,0,0,0,0,0,0,0,0
ENSG00000265249,,0,0,0,0,0,0,0,0,0
ENSG00000265250,,0,0,0,0,0,0,0,0,0
ENSG00000265251,MIR4288,0,0,0,0,0,0,0,0,0
ENSG00000265252,MIR3132,0,0,0,0,0,0,0,0,1
ENSG00000265253,MIR4446,0,0,0,0,0,0,0,0,0
ENSG00000265254,AC015917.2,1,1,0,0,0,2,5,3,3
ENSG00000265255,,0,0,0,0,0,0,0,0,0
ENSG00000265257,AP005263.1,0,0,0,0,0,1,0,0,0
ENSG00000265258,MIR4686,0,0,0,0,0,0,0,0,0
ENSG00000265260,RN7SL74P,0,0,0,0,0,0,0,0,0
ENSG00000265261,AC027575.1,0,0,0,0,0,1,0,1,0
ENSG00000265262,TRMT112P3,0,0,0,0,0,0,0,0,0
ENSG00000265263,AC124066.1,0,0,0,0,0,0,0,0,0
ENSG00000265264,,0,0,0,0,0,0,0,0,0
ENSG00000265265,AC233702.5,0,1,0,0,0,0,0,0,0
ENSG00000265266,,0,0,0,0,0,0,0,0,0
ENSG00000265267,,0,0,0,0,0,0,0,0,0
ENSG00000265268,,0,0,0,0,0,0,0,0,0
ENSG00000265272,RN7SL693P,0,0,3,0,0,0,0,0,0
ENSG00000265273,PGDP1,0,0,0,0,0,0,0,0,0
ENSG00000265275,,0,0,0,0,0,0,0,0,0
ENSG00000265278,,0,0,0,0,0,0,0,0,0
ENSG00000265279,CLUHP6,0,0,0,0,0,0,0,0,0
ENSG00000265280,,0,0,0,0,0,0,0,0,0
ENSG00000265281,MIR3935,0,0,0,0,0,0,0,0,0
ENSG00000265282,AC005828.4,0,2,0,3,1,3,0,1,0
ENSG00000265284,MIR4770,0,0,0,0,0,0,0,0,0
ENSG00000265285,,0,0,0,0,0,0,0,0,0
ENSG00000265286,,0,0,0,0,0,0,0,0,0
ENSG00000265287,AC005726.5,0,0,0,0,0,1,0,0,0
ENSG00000265289,AC104996.1,0,0,0,0,0,0,0,0,0
ENSG00000265290,,0,0,0,0,0,0,0,0,0
ENSG00000265291,MIR4710,0,0,0,0,0,0,0,0,0
ENSG00000265293,ARGFXP2,1,3,1,3,0,6,2,0,1
ENSG00000265294,,0,0,0,0,0,0,0,0,0
ENSG00000265295,,0,0,0,0,0,0,0,0,0
ENSG00000265296,FEM1AP2,0,0,0,2,0,1,0,0,0
ENSG00000265298,AC132812.1,44,57,34,74,25,82,36,51,37
ENSG00000265300,,0,0,0,0,0,0,0,0,0
ENSG00000265301,MIR548AD,0,0,0,0,0,0,0,0,0
ENSG00000265303,AC099850.2,0,0,0,0,0,0,0,0,0
ENSG00000265304,MIR3650,0,0,0,0,0,0,0,0,0
ENSG00000265306,MIR3195,0,0,0,0,0,0,0,0,0
ENSG00000265311,,0,0,0,0,0,0,0,0,0
ENSG00000265313,LINC01476,1,0,0,0,0,1,0,0,0
ENSG00000265315,RN7SL199P,0,0,0,0,0,0,0,0,0
ENSG00000265316,AP005059.2,0,0,0,0,0,0,0,0,0
ENSG00000265317,,0,1,0,1,0,0,0,0,0
ENSG00000265319,RN7SL847P,0,0,0,0,0,0,0,0,0
ENSG00000265320,,0,0,0,0,0,0,0,0,0
ENSG00000265321,MIR4263,10,6,3,3,1,5,2,4,1
ENSG00000265322,MIR3118-2,0,0,0,0,0,0,0,0,0
ENSG00000265323,,0,0,0,0,0,0,0,0,0
ENSG00000265324,,0,0,0,0,0,0,0,0,0
ENSG00000265325,,0,0,0,0,0,0,0,0,0
ENSG00000265326,,0,0,0,0,0,0,0,0,0
ENSG00000265327,RN7SL411P,0,0,0,0,0,0,0,0,0
ENSG00000265328,MIR548AB,0,0,0,0,0,0,0,0,0
ENSG00000265329,,0,0,0,0,0,0,0,0,0
ENSG00000265330,,0,0,0,0,0,0,0,0,0
ENSG00000265331,MIR4524B,0,0,0,0,0,1,0,0,0
ENSG00000265332,,0,0,0,0,0,0,0,0,0
ENSG00000265333,MIR3137,0,0,0,0,0,0,0,0,0
ENSG00000265334,AC130324.2,0,0,0,1,0,0,1,0,0
ENSG00000265336,,0,0,0,0,0,0,0,0,0
ENSG00000265337,AC079336.3,0,0,0,1,1,0,0,1,0
ENSG00000265339,,0,0,0,0,0,0,0,0,0
ENSG00000265340,OR4K7P,0,1,0,0,0,0,0,0,0
ENSG00000265341,,0,0,0,0,0,0,0,0,0
ENSG00000265342,AC011933.3,0,2,0,0,0,1,1,0,0
ENSG00000265344,,0,0,0,0,0,0,0,1,0
ENSG00000265345,MIR5188,0,0,0,0,0,0,0,0,0
ENSG00000265347,MIR4291,0,0,0,0,0,0,0,0,0
ENSG00000265349,AC118755.2,0,2,0,0,1,1,0,1,0
ENSG00000265351,,0,0,0,0,0,0,0,0,0
ENSG00000265352,LINC01899,0,0,0,0,0,0,0,0,0
ENSG00000265354,TIMM23,963,663,636,621,284,877,658,687,264
ENSG00000265355,MIR3136,0,1,0,1,0,0,0,0,0
ENSG00000265356,AC004147.4,0,0,0,2,5,1,0,0,0
ENSG00000265357,MIR4493,0,0,0,0,0,0,0,0,0
ENSG00000265359,AC004231.3,0,0,0,0,0,0,0,0,0
ENSG00000265362,,0,0,0,0,0,0,0,0,0
ENSG00000265364,,0,0,0,0,0,0,0,0,0
ENSG00000265366,GLUD1P2,0,5,1,1,0,2,1,1,1
ENSG00000265367,,0,0,0,0,0,0,0,0,0
ENSG00000265368,MIR4476,0,0,0,0,0,0,0,0,0
ENSG00000265369,PCAT18,0,0,0,13,9,3,0,0,4
ENSG00000265370,MIR4682,0,0,0,0,0,0,0,0,0
ENSG00000265371,,0,0,0,0,0,0,0,0,0
ENSG00000265372,MIR4675,0,0,0,0,0,0,0,0,0
ENSG00000265373,MIR3180-2,0,0,0,0,0,0,0,0,0
ENSG00000265374,LINC01908,0,0,0,0,0,0,0,0,0
ENSG00000265375,MIR4679-2,0,0,0,0,0,0,0,0,0
ENSG00000265376,MIR466,0,0,0,0,0,0,0,0,0
ENSG00000265377,,0,0,0,0,0,0,0,0,0
ENSG00000265378,AC012572.1,0,0,0,0,0,0,0,0,0
ENSG00000265379,,0,0,0,0,0,0,0,0,0
ENSG00000265380,AC079070.1,0,0,0,1,0,0,0,0,0
ENSG00000265381,,0,0,0,0,0,0,0,0,0
ENSG00000265383,,0,0,0,0,0,0,0,0,0
ENSG00000265386,RN7SL219P,0,3,0,0,0,0,1,0,0
ENSG00000265388,RN7SL391P,0,0,0,1,0,0,0,1,0
ENSG00000265390,MIR4999,0,0,0,0,0,0,0,0,0
ENSG00000265391,,0,0,0,0,0,0,0,0,0
ENSG00000265392,MIR4252,0,0,0,0,0,0,0,0,0
ENSG00000265393,AC084125.4,5,0,2,0,1,2,1,4,3
ENSG00000265394,AC104984.2,0,0,1,1,0,0,0,1,0
ENSG00000265395,MIR3944,0,2,1,0,0,0,0,0,0
ENSG00000265396,MIR3128,0,0,0,0,0,0,0,0,0
ENSG00000265398,,0,0,0,0,0,0,0,0,0
ENSG00000265399,AP005329.2,9,18,14,27,9,12,17,17,6
ENSG00000265400,AC005244.2,0,0,0,0,0,0,1,0,0
ENSG00000265401,AC093484.3,0,0,0,0,0,0,0,0,0
ENSG00000265402,RSL24D1P9,0,0,0,0,0,0,0,0,0
ENSG00000265403,,1,0,0,0,0,0,0,0,0
ENSG00000265404,,0,0,0,0,0,0,0,0,0
ENSG00000265407,MIR4324,0,0,1,1,0,0,0,0,0
ENSG00000265408,AC009084.1,0,1,1,5,0,0,1,0,0
ENSG00000265409,,0,0,0,0,0,0,0,0,0
ENSG00000265411,RN7SL656P,0,0,0,0,0,0,0,0,0
ENSG00000265412,,0,0,0,0,0,0,0,0,0
ENSG00000265413,AP001094.2,0,0,0,2,1,6,0,2,3
ENSG00000265415,AC099850.3,33,41,23,15,11,7,46,30,16
ENSG00000265416,,0,1,0,1,0,0,0,0,1
ENSG00000265417,AP005119.2,1,1,0,0,0,0,9,0,0
ENSG00000265418,MIR4261,0,0,0,0,0,1,0,0,0
ENSG00000265419,,0,0,0,0,0,0,0,0,0
ENSG00000265420,MIR4779,0,0,0,0,0,0,0,0,0
ENSG00000265421,MIR4459,0,0,0,0,0,0,0,0,0
ENSG00000265422,MIR4684,0,0,0,0,0,0,0,0,0
ENSG00000265423,MIR4652,0,0,0,0,0,0,0,0,0
ENSG00000265425,AC005909.1,0,0,0,0,0,0,0,0,0
ENSG00000265428,AC006441.2,0,0,0,0,0,0,0,0,0
ENSG00000265429,MIR4782,1,0,0,0,0,0,1,2,0
ENSG00000265430,,0,0,0,0,0,0,0,0,0
ENSG00000265432,MIR4308,0,0,0,0,0,1,0,0,0
ENSG00000265433,MIR4447,0,0,0,0,0,0,0,0,0
ENSG00000265435,MIR3121,0,0,0,0,0,0,0,0,0
ENSG00000265436,,0,0,0,0,0,0,0,0,0
ENSG00000265437,AP005212.1,0,0,0,0,0,0,0,0,0
ENSG00000265438,,0,0,0,0,0,0,0,0,0
ENSG00000265439,RN7SL811P,0,4,1,1,0,2,1,2,4
ENSG00000265441,,0,0,0,0,0,0,0,0,0
ENSG00000265442,MIR3941,0,0,0,0,0,0,0,0,0
ENSG00000265443,AC127024.3,0,0,1,0,0,0,2,1,0
ENSG00000265444,MIR4733,0,0,0,0,0,0,0,0,0
ENSG00000265445,AC005703.3,0,0,0,0,0,0,0,0,0
ENSG00000265446,,0,0,0,0,0,0,0,0,0
ENSG00000265450,MIR4502,0,1,0,0,0,0,0,0,0
ENSG00000265451,AC012447.1,1,0,1,4,1,7,1,1,0
ENSG00000265452,MIR3682,2,3,1,2,0,4,1,6,1
ENSG00000265453,AC026254.1,0,0,0,0,0,0,0,0,0
ENSG00000265455,,0,0,0,0,0,0,0,0,0
ENSG00000265456,MIR3672,0,0,0,0,0,0,0,0,0
ENSG00000265457,,0,0,0,0,0,0,0,0,0
ENSG00000265458,AC132938.3,18,20,6,19,10,14,8,9,9
ENSG00000265459,,0,0,0,0,0,0,0,0,0
ENSG00000265460,AC015910.1,0,0,0,1,0,0,0,0,0
ENSG00000265461,,0,0,0,0,0,0,0,0,0
ENSG00000265462,MIR3680-1,0,1,0,0,0,0,0,0,0
ENSG00000265463,,0,0,0,0,0,0,0,0,0
ENSG00000265465,MIR4768,0,1,4,0,0,3,0,0,0
ENSG00000265467,,0,0,0,0,0,0,0,0,0
ENSG00000265469,POLR3KP2,0,0,0,0,0,0,0,0,0
ENSG00000265470,MIR548AQ,0,0,0,0,0,0,0,0,0
ENSG00000265472,AC022655.2,0,0,0,0,0,0,0,0,0
ENSG00000265473,,0,0,0,0,0,0,0,0,0
ENSG00000265474,AC010761.4,5,4,3,3,1,2,2,0,0
ENSG00000265477,AP000915.2,0,0,0,0,0,0,0,0,0
ENSG00000265478,AC107982.3,1,5,1,6,1,6,2,0,1
ENSG00000265479,DTX2P1-UPK3BP1-PMS2P11,28,38,9,27,14,40,17,20,8
ENSG00000265480,KRT18P55,0,0,0,0,0,0,0,0,1
ENSG00000265481,,0,0,0,0,0,0,0,0,0
ENSG00000265483,MIR4443,0,0,0,0,0,0,0,0,0
ENSG00000265484,AC091691.2,0,0,0,0,0,0,0,0,0
ENSG00000265485,LINC01915,0,26,2,31,10,33,0,4,0
ENSG00000265486,RN7SL518P,0,0,0,0,0,0,0,0,0
ENSG00000265487,AP001021.1,0,0,0,1,0,2,0,0,0
ENSG00000265488,,0,0,0,0,0,0,0,0,0
ENSG00000265489,AC005358.2,1,1,3,27,12,16,1,4,2
ENSG00000265490,AP001178.2,0,0,0,2,0,2,0,0,0
ENSG00000265491,RNF115,455,466,430,599,224,689,406,516,188
ENSG00000265493,,0,0,0,0,0,0,0,0,0
ENSG00000265494,AC005304.2,0,0,0,2,0,1,0,1,0
ENSG00000265495,,0,0,0,0,0,0,0,0,0
ENSG00000265496,AC100778.3,2,3,0,1,3,0,0,0,0
ENSG00000265498,,0,0,0,0,0,0,0,0,0
ENSG00000265499,MIR3156-2,0,0,0,0,0,0,0,0,0
ENSG00000265501,,0,0,0,0,0,0,0,0,0
ENSG00000265503,MIR1269B,0,0,0,0,0,0,0,0,0
ENSG00000265504,,0,0,0,0,0,0,0,0,0
ENSG00000265505,,0,0,0,0,0,0,0,0,0
ENSG00000265507,MIR4435-1,0,0,0,0,0,0,0,0,0
ENSG00000265509,,0,0,0,0,0,0,0,0,0
ENSG00000265510,MIR4436A,0,0,0,0,0,0,0,0,0
ENSG00000265511,AC020558.2,5,5,2,3,1,15,12,17,14
ENSG00000265514,LINC01892,0,0,0,0,0,0,0,0,0
ENSG00000265515,,0,1,0,0,0,0,0,0,0
ENSG00000265516,,0,0,0,0,0,0,0,0,0
ENSG00000265517,,0,2,0,8,2,12,0,0,2
ENSG00000265518,,0,0,0,0,0,0,0,0,0
ENSG00000265519,AC015922.2,30,13,9,35,17,55,4,11,2
ENSG00000265520,MIR548V,0,0,0,0,0,2,0,0,0
ENSG00000265521,MIR5697,0,0,0,0,0,0,0,0,0
ENSG00000265522,,0,0,0,0,0,0,0,0,0
ENSG00000265524,,0,0,0,0,0,0,0,0,0
ENSG00000265526,MIR4304,0,0,0,0,0,0,0,0,0
ENSG00000265527,MIR5690,1,0,0,0,0,0,0,1,1
ENSG00000265529,,0,1,0,0,0,0,0,0,0
ENSG00000265530,,0,0,0,0,0,1,0,0,0
ENSG00000265531,FCGR1CP,2,2,2,1,0,4,2,2,0
ENSG00000265533,AC114689.3,0,0,0,0,0,0,0,0,0
ENSG00000265535,RN7SL475P,0,0,0,0,0,0,0,0,0
ENSG00000265537,MIR3180-1,0,0,0,0,0,0,0,0,0
ENSG00000265538,MIR4421,0,0,0,0,0,0,0,0,0
ENSG00000265539,MIR3164,0,2,0,0,0,1,0,0,1
ENSG00000265541,H3F3BP2,0,0,0,0,0,0,0,0,0
ENSG00000265542,AC015845.2,0,1,0,0,0,1,0,1,0
ENSG00000265543,,0,0,0,0,0,0,0,0,0
ENSG00000265544,AA06,0,0,0,0,0,0,0,0,0
ENSG00000265545,AP005403.1,0,0,0,0,0,0,0,0,0
ENSG00000265547,AC217774.1,0,0,0,0,0,0,0,0,0
ENSG00000265548,,0,0,0,0,0,0,0,0,0
ENSG00000265549,,0,0,0,0,0,0,0,0,0
ENSG00000265550,,0,0,0,0,0,0,0,0,1
ENSG00000265552,AC104961.1,0,0,0,0,0,0,0,0,0
ENSG00000265554,AP005271.1,0,2,5,0,0,0,8,1,0
ENSG00000265555,LINC01903,0,0,0,0,0,0,0,0,0
ENSG00000265556,LINC01984,0,0,0,0,0,0,0,0,0
ENSG00000265558,MIR3918,0,0,0,0,0,0,0,0,0
ENSG00000265559,RN7SL652P,0,2,0,0,0,2,2,1,0
ENSG00000265560,,0,0,0,0,0,0,0,0,0
ENSG00000265561,MIR1268B,0,0,0,0,0,0,0,0,0
ENSG00000265562,,0,0,0,0,0,0,0,0,0
ENSG00000265564,PIGPP4,0,0,0,0,0,0,0,0,0
ENSG00000265565,MIR3143,0,1,0,0,0,0,0,0,0
ENSG00000265566,RN7SL605P,1,3,0,2,0,2,1,2,5
ENSG00000265567,AC138761.4,0,0,0,0,0,0,0,0,0
ENSG00000265568,,0,0,0,0,0,0,0,0,0
ENSG00000265569,,0,0,0,0,0,0,0,0,0
ENSG00000265573,,0,0,0,0,0,0,0,0,0
ENSG00000265574,WDR45BP1,0,0,0,0,0,0,0,0,0
ENSG00000265575,,0,0,0,0,0,0,0,0,0
ENSG00000265579,AC023301.1,0,0,0,0,1,1,0,0,0
ENSG00000265582,,0,0,0,0,0,0,0,0,0
ENSG00000265583,,0,0,0,0,0,0,0,0,0
ENSG00000265584,MIR3978,0,0,0,0,0,0,0,0,0
ENSG00000265585,,0,0,0,0,0,0,0,0,0
ENSG00000265587,,0,0,0,0,0,0,0,0,0
ENSG00000265588,MIR5708,0,0,0,0,0,0,0,0,0
ENSG00000265589,,0,0,0,1,0,1,0,0,0
ENSG00000265590,C21orf59-TCP10L,0,1,0,0,1,7,1,2,0
ENSG00000265592,,0,0,0,2,0,0,0,2,0
ENSG00000265593,NPM1P45,0,0,0,0,0,0,0,0,0
ENSG00000265595,MIR4756,0,0,0,1,0,3,0,0,0
ENSG00000265596,MIR3659,0,0,0,0,0,0,0,0,0
ENSG00000265597,,0,0,0,0,0,0,0,0,0
ENSG00000265598,MIR5707,0,1,0,0,0,0,0,0,0
ENSG00000265599,MIR4471,0,0,0,0,0,0,0,0,0
ENSG00000265600,,0,1,0,0,0,0,0,1,1
ENSG00000265602,,0,0,0,0,0,0,0,0,0
ENSG00000265606,MIR4695,0,0,0,0,0,0,0,0,0
ENSG00000265607,,0,0,0,0,0,0,0,0,0
ENSG00000265610,,0,0,0,0,0,0,0,0,0
ENSG00000265611,,1,4,2,4,3,10,11,3,1
ENSG00000265612,MIR4539,1,0,1,3,0,3,0,0,0
ENSG00000265614,AC011193.2,0,0,0,0,0,0,0,0,0
ENSG00000265615,,0,0,0,0,0,0,0,0,0
ENSG00000265616,,0,0,0,0,0,0,0,0,0
ENSG00000265617,MIR548AG2,0,0,0,0,0,0,0,0,0
ENSG00000265618,AC002094.2,0,0,0,0,0,0,0,0,0
ENSG00000265619,,0,0,0,0,0,0,0,0,0
ENSG00000265621,,0,0,0,0,0,0,0,0,0
ENSG00000265623,MIR3139,0,0,0,0,0,0,0,1,0
ENSG00000265625,AC104564.5,0,2,0,2,1,2,0,2,0
ENSG00000265626,AC139085.1,0,0,0,0,0,0,0,0,0
ENSG00000265627,,0,0,0,1,0,0,0,0,0
ENSG00000265630,GLUD1P8,0,0,0,0,0,0,0,0,0
ENSG00000265631,BNIP3P3,0,0,0,0,0,0,0,0,0
ENSG00000265632,,0,0,0,0,0,0,0,0,0
ENSG00000265633,,0,0,0,0,0,0,0,0,0
ENSG00000265634,,0,0,0,0,0,0,0,0,0
ENSG00000265635,MIR3612,0,0,0,0,0,0,0,0,0
ENSG00000265636,,0,0,1,0,0,0,0,0,0
ENSG00000265637,,0,0,0,0,0,0,0,0,0
ENSG00000265638,,0,0,0,1,0,0,0,0,0
ENSG00000265639,AC090415.1,0,0,0,0,0,0,0,0,0
ENSG00000265641,MIR3929,0,0,0,0,0,0,0,0,0
ENSG00000265642,,0,0,0,0,0,0,0,0,0
ENSG00000265643,AC119868.2,0,0,0,0,0,0,0,0,0
ENSG00000265644,AC087399.1,0,0,0,0,0,0,0,0,0
ENSG00000265645,,0,0,0,0,0,0,0,0,0
ENSG00000265646,TUFMP1,0,0,0,0,0,0,0,0,1
ENSG00000265647,,0,0,1,4,0,0,1,4,0
ENSG00000265648,RN7SL279P,0,0,0,0,0,0,0,0,1
ENSG00000265649,,0,0,0,0,0,0,0,0,0
ENSG00000265650,,0,0,0,0,0,0,0,1,0
ENSG00000265653,MIR548AK,0,0,0,0,0,0,0,0,0
ENSG00000265654,,0,0,0,0,0,0,0,0,0
ENSG00000265655,,0,0,0,0,0,0,0,0,0
ENSG00000265656,AC106037.2,0,2,1,5,0,10,0,0,1
ENSG00000265657,MIR3151,0,0,0,0,0,0,0,0,0
ENSG00000265658,MIR3690,0,0,0,0,0,0,0,0,0
ENSG00000265660,MIR4664,15,5,12,0,2,2,9,7,8
ENSG00000265662,,0,0,0,0,0,0,0,0,0
ENSG00000265663,,0,0,0,0,0,0,0,0,0
ENSG00000265664,AC005544.2,0,0,0,0,0,0,0,0,0
ENSG00000265665,,0,2,0,1,0,0,0,0,0
ENSG00000265666,RARA-AS1,24,49,20,46,21,53,22,42,17
ENSG00000265667,,0,0,0,0,0,1,0,0,0
ENSG00000265669,MIR548AJ1,0,0,0,0,0,0,0,0,0
ENSG00000265670,AC016382.1,0,0,0,0,0,0,0,0,0
ENSG00000265671,AP000894.3,0,0,0,0,0,0,0,0,0
ENSG00000265672,,0,0,0,0,0,0,0,0,0
ENSG00000265673,MIR4508,0,0,0,0,0,0,0,0,0
ENSG00000265674,,0,0,0,0,0,0,0,0,0
ENSG00000265675,RN7SL708P,0,0,0,0,0,0,0,0,0
ENSG00000265678,AC129510.1,5,5,5,6,7,3,6,3,6
ENSG00000265679,,0,0,0,0,0,0,0,0,0
ENSG00000265681,RPL17,4423,1330,1163,3466,1673,4326,2499,2044,950
ENSG00000265682,MIR4267,0,0,0,0,0,0,0,0,0
ENSG00000265683,SYPL1P2,2,3,2,0,3,0,3,4,4
ENSG00000265684,RN7SL378P,0,0,0,1,0,0,0,0,0
ENSG00000265686,,0,0,0,0,0,0,0,0,0
ENSG00000265688,MAFG-DT,78,46,47,3,3,9,63,56,48
ENSG00000265689,AC024614.2,0,0,0,0,0,0,0,0,0
ENSG00000265690,AC074143.1,0,0,0,0,0,0,0,0,0
ENSG00000265691,MIR4460,0,0,0,0,0,0,0,0,0
ENSG00000265692,LINC01970,2,1,3,0,1,3,1,4,3
ENSG00000265693,AC026271.4,0,0,0,0,0,0,0,0,0
ENSG00000265694,MIR4774,0,0,0,0,0,0,0,0,0
ENSG00000265695,,0,0,0,0,0,0,0,0,0
ENSG00000265696,,0,0,0,0,0,0,0,0,0
ENSG00000265697,AC011824.3,0,0,0,0,0,0,0,0,0
ENSG00000265698,LARP7P3,0,0,0,0,0,0,0,0,0
ENSG00000265699,MIR548AE2,0,0,0,0,0,0,0,0,0
ENSG00000265700,,0,0,0,0,0,0,0,0,0
ENSG00000265702,AC005821.1,0,2,0,3,0,0,0,1,0
ENSG00000265705,,0,0,0,0,0,0,0,0,0
ENSG00000265706,SNORD53B,2,0,0,0,0,1,1,2,0
ENSG00000265707,,0,0,0,0,0,0,0,0,0
ENSG00000265708,,0,0,0,0,0,0,0,1,0
ENSG00000265709,,0,0,0,0,0,0,0,0,0
